batteryHealth;binId;binStatus;currentFillLevel;latLong;timesTamp
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 06:00:04
95;CleanFLEX-FB2000002008AC20;Low;29;-33.920372,151.257036;2021-09-25 06:00:04
100;CleanFLEX-FB2000002008AC13;Low;29;-33.920034,151.257165;2021-09-25 06:00:04
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 06:00:04
95;CleanFLEX-FB2000002005AB66;Low;15;-33.920944,151.257001;2021-09-25 06:00:04
100;CleanFLEX-FB2000002008AC01;Half Full;43;-33.919135,151.258104;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC02;Low;17;-33.920227,151.257692;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC03;Half Full;33;-33.918951,151.25847;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC05;Half Full;51;-33.919505,151.257857;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC12;Low;22;-33.919727,151.257213;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB63;Low;20;-33.919505,151.257857;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB67;Low;19;-33.920816,151.257022;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC17;Low;10;-33.91947,151.257542;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC14;Low;27;-33.920358,151.257167;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC07;Half Full;30;-33.919555,151.258164;2021-09-25 07:00:03
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC16;Half Full;38;-33.919477,151.257681;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC15;Half Full;32;-33.920358,151.257167;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB65;Half Full;44;-33.920944,151.257001;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC18;Half Full;30;-33.919555,151.258164;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB71;Half Full;30;-33.922367,151.256956;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB70;Low;25;-33.919555,151.258164;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB62;Low;17;-33.91947,151.257542;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC04;Low;26;-33.919505,151.257857;2021-09-25 07:00:03
95;CleanFLEX-FB2000002008AC20;Half Full;30;-33.920372,151.257036;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC09;Half Full;32;-33.919135,151.258104;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC13;Half Full;43;-33.920034,151.257165;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC19;Half Full;44;-33.920289,151.257056;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 07:00:03
95;CleanFLEX-FB2000002005AB66;Low;16;-33.920944,151.257001;2021-09-25 07:00:03
100;CleanFLEX-FB2000002008AC02;Low;15;-33.920227,151.257692;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC01;Half Full;43;-33.919135,151.258104;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC05;Half Full;60;-33.919505,151.257857;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC12;Low;23;-33.919727,151.257213;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC03;Low;26;-33.918951,151.25847;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB63;Low;23;-33.919505,151.257857;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC17;Low;12;-33.91947,151.257542;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC14;Low;28;-33.920358,151.257167;2021-09-25 08:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;33;-33.920358,151.257167;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB70;Low;26;-33.919555,151.258164;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC16;Half Full;47;-33.919477,151.257681;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB71;Half Full;31;-33.922367,151.256956;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC18;Half Full;50;-33.919555,151.258164;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB62;Low;19;-33.91947,151.257542;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC00;Low;6;-33.918951,151.25847;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC04;Low;24;-33.919505,151.257857;2021-09-25 08:00:06
95;CleanFLEX-FB2000002008AC20;Half Full;31;-33.920372,151.257036;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC13;Half Full;44;-33.920034,151.257165;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC19;Half Full;44;-33.920289,151.257056;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC09;Half Full;40;-33.919135,151.258104;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 08:00:06
95;CleanFLEX-FB2000002005AB66;Low;16;-33.920944,151.257001;2021-09-25 08:00:06
100;CleanFLEX-FB2000002008AC01;Half Full;44;-33.919135,151.258104;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC02;Low;14;-33.920227,151.257692;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC05;Half Full;64;-33.919505,151.257857;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC12;Low;23;-33.919727,151.257213;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC03;Low;22;-33.918951,151.25847;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC17;Low;23;-33.91947,151.257542;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB63;Low;24;-33.919505,151.257857;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC16;Half Full;48;-33.919477,151.257681;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC07;Half Full;35;-33.919555,151.258164;2021-09-25 09:00:03
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC15;Half Full;32;-33.920358,151.257167;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC14;Low;29;-33.920358,151.257167;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC18;Half Full;65;-33.919555,151.258164;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB69;Half Full;30;-33.920227,151.257692;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB71;Half Full;32;-33.922367,151.256956;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB62;Low;21;-33.91947,151.257542;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC13;Half Full;45;-33.920034,151.257165;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC19;Half Full;45;-33.920289,151.257056;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC04;Low;24;-33.919505,151.257857;2021-09-25 09:00:03
95;CleanFLEX-FB2000002008AC20;Half Full;31;-33.920372,151.257036;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 09:00:03
95;CleanFLEX-FB2000002005AB66;Low;16;-33.920944,151.257001;2021-09-25 09:00:03
100;CleanFLEX-FB2000002008AC01;Half Full;44;-33.919135,151.258104;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC02;Low;14;-33.920227,151.257692;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC03;Low;19;-33.918951,151.25847;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC05;Half Full;66;-33.919505,151.257857;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC12;Low;23;-33.919727,151.257213;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC17;Low;29;-33.91947,151.257542;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB63;Low;25;-33.919505,151.257857;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC07;Half Full;37;-33.919555,151.258164;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB71;Half Full;32;-33.922367,151.256956;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC16;Half Full;49;-33.919477,151.257681;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;32;-33.920358,151.257167;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC18;Half Full;64;-33.919555,151.258164;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC14;Low;29;-33.920358,151.257167;2021-09-25 10:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC00;Low;6;-33.918951,151.25847;2021-09-25 10:00:04
95;CleanFLEX-FB2000002008AC20;Half Full;33;-33.920372,151.257036;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;45;-33.920034,151.257165;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC19;Half Full;45;-33.920289,151.257056;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC04;Low;25;-33.919505,151.257857;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 10:00:04
95;CleanFLEX-FB2000002005AB66;Low;16;-33.920944,151.257001;2021-09-25 10:00:04
100;CleanFLEX-FB2000002008AC01;Half Full;44;-33.919135,151.258104;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC05;Half Full;67;-33.919505,151.257857;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC02;Low;14;-33.920227,151.257692;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC12;Low;22;-33.919727,151.257213;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC03;Low;18;-33.918951,151.25847;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC17;Half Full;32;-33.91947,151.257542;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC16;Half Full;50;-33.919477,151.257681;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC14;Half Full;35;-33.920358,151.257167;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC15;Half Full;32;-33.920358,151.257167;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC07;Half Full;37;-33.919555,151.258164;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC18;Half Full;63;-33.919555,151.258164;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 11:00:05
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB69;Half Full;30;-33.920227,151.257692;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB71;Half Full;32;-33.922367,151.256956;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC13;Half Full;46;-33.920034,151.257165;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC04;Low;26;-33.919505,151.257857;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 11:00:05
95;CleanFLEX-FB2000002008AC20;Half Full;33;-33.920372,151.257036;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC19;Half Full;46;-33.920289,151.257056;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 11:00:05
95;CleanFLEX-FB2000002005AB66;Low;16;-33.920944,151.257001;2021-09-25 11:00:05
100;CleanFLEX-FB2000002008AC01;Half Full;45;-33.919135,151.258104;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC02;Low;13;-33.920227,151.257692;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC03;Low;18;-33.918951,151.25847;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC05;Half Full;68;-33.919505,151.257857;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC17;Half Full;31;-33.91947,151.257542;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC12;Low;23;-33.919727,151.257213;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC15;Half Full;33;-33.920358,151.257167;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC16;Half Full;50;-33.919477,151.257681;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC18;Half Full;62;-33.919555,151.258164;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB69;Half Full;30;-33.920227,151.257692;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB71;Half Full;33;-33.922367,151.256956;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 12:00:05
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC07;Half Full;37;-33.919555,151.258164;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC14;Half Full;37;-33.920358,151.257167;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC04;Half Full;39;-33.919505,151.257857;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC13;Half Full;46;-33.920034,151.257165;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC19;Half Full;49;-33.920289,151.257056;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC10;Low;1;-33.920227,151.257692;2021-09-25 12:00:05
95;CleanFLEX-FB2000002008AC20;Half Full;34;-33.920372,151.257036;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 12:00:05
95;CleanFLEX-FB2000002005AB66;Low;17;-33.920944,151.257001;2021-09-25 12:00:05
100;CleanFLEX-FB2000002008AC01;Half Full;45;-33.919135,151.258104;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC02;Low;13;-33.920227,151.257692;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC03;Low;18;-33.918951,151.25847;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC05;Half Full;68;-33.919505,151.257857;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC12;Low;22;-33.919727,151.257213;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC17;Low;29;-33.91947,151.257542;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC15;Half Full;33;-33.920358,151.257167;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC18;Half Full;60;-33.919555,151.258164;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB71;Half Full;33;-33.922367,151.256956;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB70;Low;28;-33.919555,151.258164;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC14;Half Full;38;-33.920358,151.257167;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC07;Half Full;38;-33.919555,151.258164;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC16;Half Full;50;-33.919477,151.257681;2021-09-25 13:00:03
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC13;Half Full;46;-33.920034,151.257165;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC19;Half Full;50;-33.920289,151.257056;2021-09-25 13:00:03
95;CleanFLEX-FB2000002008AC20;Half Full;34;-33.920372,151.257036;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC04;Half Full;46;-33.919505,151.257857;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC10;Low;1;-33.920227,151.257692;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB64;Low;19;-33.920816,151.257022;2021-09-25 13:00:03
95;CleanFLEX-FB2000002005AB66;Low;17;-33.920944,151.257001;2021-09-25 13:00:03
100;CleanFLEX-FB2000002008AC01;Half Full;46;-33.919135,151.258104;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC05;Half Full;68;-33.919505,151.257857;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC02;Low;13;-33.920227,151.257692;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC03;Low;17;-33.918951,151.25847;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC12;Low;23;-33.919727,151.257213;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC17;Low;29;-33.91947,151.257542;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC14;Half Full;39;-33.920358,151.257167;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC15;Half Full;33;-33.920358,151.257167;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC07;Half Full;38;-33.919555,151.258164;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC18;Half Full;59;-33.919555,151.258164;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC16;Half Full;50;-33.919477,151.257681;2021-09-25 14:00:05
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB71;Half Full;33;-33.922367,151.256956;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC04;Half Full;48;-33.919505,151.257857;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC13;Half Full;46;-33.920034,151.257165;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC19;Half Full;50;-33.920289,151.257056;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC10;Low;1;-33.920227,151.257692;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 14:00:05
95;CleanFLEX-FB2000002008AC20;Half Full;34;-33.920372,151.257036;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB64;Low;20;-33.920816,151.257022;2021-09-25 14:00:05
95;CleanFLEX-FB2000002005AB66;Low;17;-33.920944,151.257001;2021-09-25 14:00:05
100;CleanFLEX-FB2000002008AC01;Half Full;46;-33.919135,151.258104;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC02;Low;13;-33.920227,151.257692;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC03;Low;17;-33.918951,151.25847;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC05;Half Full;68;-33.919505,151.257857;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC17;Half Full;30;-33.91947,151.257542;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC12;Low;22;-33.919727,151.257213;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB63;Low;26;-33.919505,151.257857;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC07;Half Full;38;-33.919555,151.258164;2021-09-25 15:00:05
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB65;Half Full;43;-33.920944,151.257001;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC15;Half Full;34;-33.920358,151.257167;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC16;Half Full;50;-33.919477,151.257681;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC14;Half Full;39;-33.920358,151.257167;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC18;Half Full;59;-33.919555,151.258164;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB71;Half Full;33;-33.922367,151.256956;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB70;Low;27;-33.919555,151.258164;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB69;Low;29;-33.920227,151.257692;2021-09-25 15:00:05
95;CleanFLEX-FB2000002005AB62;Low;22;-33.91947,151.257542;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC09;Half Full;46;-33.919135,151.258104;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC13;Half Full;46;-33.920034,151.257165;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC04;Half Full;50;-33.919505,151.257857;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC00;Low;7;-33.918951,151.25847;2021-09-25 15:00:05
100;CleanFLEX-FB2000002008AC10;Low;0;-33.920227,151.257692;2021-09-25 15:00:05
